date,Farmer,Pesticides,Food_Contamination,Industry,Dairy_Health_Impact,Forest,Waste,Workers,Cow,Government,ImportExport,Chemical,Deforestation_Agriculture,Lactose_Intolerant,Food_Climat_Impact,Employment,Policy,Poverty,Biodiversity,Price,Brexit,Food_Waste,Industrial_Agriculture,Soil,Natural,Payment_Wages,Cancer,MentalHealth,GMO,Sugar,Factory,Packaging,PalmOil,Immigration,Taste,Pollinators,Shortage,Glyphosate,Animal_Welfare,CEO,Recycling,Vegan_Against_Dairy,Almond_milk,Vitamin,Allergy,Gut_Digestion,Ingredient_Scrutiny,Fats,Lactose,Seeds,Protein,Milk_Prices,Bacteria,Industry_Impacy_Health,Obesity,Food_access,Antibiotics,Reusable,Plastic_Ocean,Retail,Hormone,Label,Water_Scarcity,Chlorpyrifos,Bank,Xenophobic,Sustainable_Diet,Meat_Impact_Climate,Chlorine,Baby_Milk,Residues,Additive,Diabetes,Soya_milk,Processed_Food,Feminism,Transparency,Religion,Breastfeeding,Gluten,Skincar,Cocoa,Monoculture,Shareholders,Microplastics,Infant_Nutrition,Veganism,Carbohydrates,Fertility,Biodegradable,Microwave,Sulfoxaflor,Organic_Authenticity,Traceability,NanoParticles,Aluminium,Probiotics,Atrazine,Perchlorate,Dairy_Industry_Lie,Genetically_Modified_Animal,Milk_Sales,Overpackaging
2018-11-19,543.0,168.0,136.0,89.0,70.0,180.0,150.0,263.0,123.0,49.0,53.0,60.0,79.0,46.0,210.0,238.0,398.0,168.0,18.0,146.0,26.0,40.0,35.0,45.0,2.0,57.0,8.0,21.0,18.0,57.0,3.0,7.0,57.0,11.0,35.0,4.0,46.0,0.0,0.0,6.0,91.0,5.0,69.0,0.0,16.0,93.0,62.0,6.0,46.0,0.0,14.0,119.0,3.0,9.0,11.0,222.0,21.0,3.0,3.0,11.0,6.0,0.0,2.0,0.0,0.0,80.0,7.0,4.0,0.0,1.0,9.0,1.0,9.0,15.0,1.0,0.0,68.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,254.0,308.0,227.0,148.0,195.0,2746.0,255.0,144.0,54.0,44.0,109.0,43.0,2714.0,17.0,55.0,283.0,74.0,166.0,7.0,25.0,14.0,146.0,105.0,38.0,37.0,29.0,285.0,40.0,21.0,16.0,5.0,17.0,2720.0,3.0,18.0,11.0,6.0,10.0,0.0,8.0,32.0,0.0,13.0,2.0,31.0,33.0,2.0,11.0,18.0,12.0,5.0,19.0,6.0,1.0,2.0,31.0,3.0,4.0,9.0,9.0,33.0,2.0,0.0,0.0,1.0,11.0,41.0,15.0,4.0,36.0,4.0,5.0,14.0,14.0,15.0,0.0,2.0,0.0,14.0,4.0,0.0,2.0,61.0,0.0,3.0,3.0,50.0,1.0,0.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
2018-11-21,4315.0,382.0,1995.0,311.0,99.0,221.0,301.0,3950.0,140.0,67.0,250.0,30.0,203.0,0.0,23.0,173.0,69.0,3845.0,38.0,71.0,211.0,99.0,33.0,25.0,26.0,8.0,30.0,23.0,152.0,27.0,15.0,21.0,170.0,24.0,11.0,3.0,9.0,10.0,0.0,2.0,4.0,17.0,10.0,2.0,7.0,24.0,444.0,9.0,0.0,4.0,7.0,15.0,7.0,2.0,14.0,47.0,16.0,5.0,1.0,1.0,17.0,443.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,2.0,0.0,2.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,598.0,443.0,2612.0,67.0,60.0,124.0,179.0,109.0,103.0,130.0,175.0,34.0,89.0,4.0,21.0,41.0,92.0,100.0,15.0,322.0,127.0,92.0,21.0,49.0,303.0,16.0,14.0,2.0,341.0,18.0,9.0,4.0,71.0,0.0,21.0,7.0,15.0,16.0,16.0,4.0,0.0,86.0,6.0,5.0,3.0,13.0,384.0,26.0,6.0,2.0,16.0,24.0,15.0,6.0,20.0,2.0,0.0,3.0,0.0,22.0,15.0,384.0,12.0,2.0,7.0,27.0,1.0,5.0,0.0,8.0,1.0,10.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,1578.0,481.0,11504.0,165.0,69.0,167.0,937.0,56.0,211.0,57.0,79.0,208.0,151.0,10.0,6.0,53.0,11480.0,122.0,9.0,181.0,9.0,41.0,20.0,193.0,28.0,25.0,1.0,113.0,55.0,15.0,96.0,2.0,8.0,6.0,21.0,148.0,14.0,2.0,4.0,2.0,4.0,5.0,26.0,1.0,0.0,8.0,38.0,13.0,10.0,4.0,1.0,3.0,13.0,34.0,837.0,789.0,7.0,3.0,0.0,10.0,2.0,38.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-11-24,34457.0,133.0,503.0,72.0,58.0,139.0,266.0,33492.0,68.0,56.0,115.0,58.0,97.0,11.0,117.0,166.0,390.0,33629.0,17.0,137.0,2.0,12.0,13.0,7.0,23.0,9.0,6.0,0.0,40.0,2525.0,14.0,5.0,0.0,6.0,31.0,8.0,6.0,26.0,0.0,3.0,4.0,10.0,17.0,0.0,11.0,14.0,32.0,3.0,11.0,4.0,12.0,3.0,0.0,22.0,11.0,12.0,12.0,4.0,0.0,43.0,7.0,20.0,46.0,0.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,7.0,3.0,4.0,9.0,0.0,6.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,209.0,184.0,1135.0,1428.0,136.0,76.0,298.0,59.0,311.0,587.0,89.0,146.0,38.0,11.0,131.0,22.0,1344.0,128.0,6.0,13.0,37.0,25.0,45.0,7.0,20.0,3.0,4.0,0.0,37.0,18.0,8.0,14.0,38.0,1.0,98.0,10.0,12.0,7.0,1.0,0.0,2.0,7.0,16.0,98.0,0.0,19.0,12.0,11.0,12.0,19.0,1.0,0.0,0.0,1.0,2.0,1.0,55.0,19.0,5.0,1.0,0.0,8.0,13.0,65.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,46.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,11.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,1789.0,388.0,497.0,402.0,177.0,113.0,143.0,174.0,901.0,41.0,27.0,142.0,94.0,20.0,58.0,28.0,516.0,835.0,0.0,76.0,38.0,57.0,229.0,48.0,45.0,27.0,99.0,7.0,83.0,6.0,52.0,5.0,9.0,372.0,20.0,18.0,24.0,70.0,2.0,9.0,16.0,128.0,92.0,0.0,5.0,37.0,30.0,1.0,20.0,2.0,2.0,2.0,4.0,2.0,0.0,11.0,6.0,8.0,0.0,2.0,2.0,26.0,17.0,33.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,16.0,0.0,24.0,1.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,1.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,646.0,366.0,5395.0,1199.0,61.0,176.0,484.0,158.0,85.0,502.0,141.0,110.0,104.0,24.0,82.0,129.0,484.0,52.0,25.0,22.0,1586.0,274.0,124.0,19.0,17.0,16.0,47.0,15.0,109.0,13.0,57.0,12.0,34.0,30.0,98.0,5.0,12.0,14.0,1.0,5.0,5.0,213.0,20.0,10.0,12.0,14.0,4.0,10.0,40.0,1.0,343.0,4.0,4.0,4.0,6.0,1.0,9.0,0.0,0.0,1.0,14.0,3.0,0.0,5.0,4.0,0.0,5.0,52.0,2.0,3.0,16.0,8.0,1.0,0.0,4.0,0.0,8.0,0.0,7.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,640.0,392.0,255.0,649.0,78.0,117.0,173.0,123.0,149.0,80.0,92.0,43.0,47.0,20.0,103.0,59.0,654.0,47.0,28.0,56.0,7.0,82.0,10.0,63.0,209.0,16.0,26.0,21.0,20.0,20.0,9.0,10.0,31.0,6.0,10.0,1.0,0.0,31.0,27.0,3.0,11.0,14.0,122.0,0.0,23.0,13.0,115.0,6.0,20.0,11.0,29.0,0.0,16.0,543.0,1.0,0.0,25.0,1.0,1.0,4.0,6.0,107.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,6.0,5.0,2.0,4.0,6.0,6.0,0.0,9.0,2.0,4.0,13.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,13.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,750.0,296.0,268.0,234.0,134.0,196.0,142.0,527.0,205.0,58.0,25.0,125.0,43.0,49.0,273.0,39.0,498.0,726.0,24.0,88.0,6.0,64.0,34.0,113.0,32.0,108.0,21.0,14.0,15.0,20.0,13.0,4.0,16.0,1.0,19.0,3.0,8.0,22.0,0.0,7.0,24.0,554.0,118.0,56.0,35.0,18.0,10.0,17.0,67.0,2.0,19.0,0.0,2.0,1.0,3.0,4.0,15.0,1.0,13.0,21.0,0.0,7.0,4.0,0.0,56.0,0.0,7.0,1.0,0.0,2.0,37.0,7.0,2.0,0.0,1.0,0.0,93.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,2240.0,89.0,136.0,497.0,186.0,71.0,170.0,122.0,190.0,411.0,83.0,44.0,64.0,14.0,42.0,195.0,80.0,189.0,20.0,492.0,19.0,85.0,33.0,10.0,38.0,45.0,0.0,22.0,31.0,95.0,24.0,7.0,4.0,16.0,27.0,0.0,0.0,2.0,15.0,3.0,6.0,13.0,22.0,3.0,21.0,14.0,1.0,18.0,14.0,7.0,8.0,435.0,1.0,1.0,29.0,14.0,4.0,9.0,2.0,2.0,7.0,0.0,65.0,2.0,0.0,2.0,70.0,15.0,0.0,0.0,3.0,0.0,75.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,281.0,426.0,140.0,802.0,76.0,51.0,56.0,824.0,382.0,19.0,133.0,57.0,30.0,6.0,17.0,63.0,58.0,16.0,3.0,12.0,6.0,33.0,362.0,199.0,13.0,21.0,7.0,19.0,17.0,7.0,26.0,0.0,0.0,0.0,21.0,46.0,55.0,64.0,16.0,16.0,5.0,68.0,1.0,0.0,1.0,11.0,3.0,0.0,7.0,106.0,18.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,410.0,1.0,3.0,0.0,1.0,9.0,2.0,4.0,84.0,0.0,11.0,0.0,0.0,5.0,2.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,580.0,142.0,160.0,199.0,353.0,1724.0,183.0,300.0,398.0,235.0,1729.0,123.0,22.0,35.0,276.0,27.0,85.0,285.0,1.0,176.0,28.0,43.0,164.0,7.0,3.0,307.0,14.0,252.0,42.0,9.0,2.0,1.0,0.0,0.0,13.0,1.0,14.0,2.0,0.0,32.0,0.0,8.0,18.0,1.0,33.0,101.0,310.0,7.0,35.0,10.0,3.0,1.0,4.0,0.0,7.0,2.0,0.0,28.0,2.0,0.0,0.0,310.0,24.0,2.0,17.0,0.0,2.0,78.0,0.0,1.0,3.0,103.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,196.0,350.0,614.0,66.0,98.0,167.0,116.0,119.0,243.0,38.0,18.0,93.0,149.0,50.0,27.0,26.0,66.0,134.0,43.0,121.0,23.0,47.0,22.0,37.0,15.0,88.0,5.0,11.0,26.0,5.0,85.0,0.0,28.0,6.0,26.0,1.0,27.0,2.0,4.0,9.0,12.0,20.0,66.0,9.0,10.0,148.0,15.0,4.0,55.0,0.0,9.0,14.0,15.0,0.0,11.0,2.0,145.0,0.0,0.0,1.0,146.0,8.0,0.0,0.0,1.0,52.0,2.0,3.0,139.0,19.0,19.0,4.0,5.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,447.0,429.0,1114.0,239.0,360.0,48.0,231.0,154.0,60.0,49.0,317.0,201.0,26.0,45.0,98.0,44.0,66.0,152.0,15.0,149.0,22.0,134.0,63.0,66.0,363.0,110.0,35.0,145.0,92.0,13.0,24.0,134.0,21.0,24.0,51.0,1.0,20.0,6.0,20.0,18.0,10.0,215.0,14.0,1502.0,11.0,21.0,14.0,91.0,48.0,5.0,161.0,92.0,7.0,48.0,8.0,5.0,43.0,1.0,9.0,101.0,6.0,8.0,3.0,0.0,0.0,0.0,13.0,14.0,0.0,1.0,6.0,10.0,1.0,1.0,10.0,0.0,2.0,3.0,8.0,52.0,10.0,8.0,47.0,0.0,7.0,0.0,0.0,1.0,16.0,0.0,321.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,496.0,484.0,436.0,223.0,302.0,335.0,1736.0,349.0,73.0,59.0,33.0,130.0,172.0,19.0,145.0,59.0,73.0,122.0,45.0,281.0,23.0,99.0,53.0,366.0,214.0,64.0,7.0,106.0,71.0,6.0,236.0,2.0,11.0,1.0,93.0,3.0,16.0,29.0,23.0,14.0,12.0,23.0,113.0,1079.0,41.0,23.0,27.0,52.0,25.0,35.0,9.0,158.0,13.0,23.0,1537.0,31.0,29.0,3.0,10.0,14.0,3.0,25.0,3.0,0.0,14.0,4.0,10.0,21.0,0.0,34.0,65.0,1.0,1.0,21.0,4.0,19.0,3.0,10.0,10.0,10.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,133.0,4081.0,11369.0,128.0,47.0,157.0,138.0,197.0,476.0,85.0,35.0,855.0,51.0,10.0,150.0,837.0,921.0,105.0,46.0,47.0,33.0,50.0,14.0,6.0,24.0,11.0,17.0,6.0,25.0,8.0,189.0,8.0,4.0,0.0,455.0,1.0,0.0,73.0,1.0,1.0,1.0,9.0,69.0,191.0,48.0,14.0,4.0,10.0,10.0,147.0,23.0,2.0,1.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,13.0,1.0,0.0,23.0,6.0,32.0,0.0,5.0,1.0,30.0,1.0,0.0,28.0,2.0,27.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,356.0,169.0,1033.0,290.0,164.0,100.0,180.0,32.0,69.0,5874.0,60.0,946.0,31.0,45.0,73.0,912.0,958.0,337.0,8.0,28.0,5765.0,54.0,33.0,47.0,91.0,11.0,12.0,22.0,7.0,142.0,33.0,28.0,0.0,37.0,1137.0,1.0,5741.0,14.0,59.0,9.0,2.0,4.0,7.0,188.0,17.0,350.0,158.0,907.0,55.0,36.0,10.0,0.0,7.0,15.0,13.0,0.0,11.0,6.0,0.0,13.0,3.0,158.0,36.0,0.0,10.0,2.0,3.0,13.0,0.0,622.0,7.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,20.0,6.0,5.0,16.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,328.0,233.0,96.0,358.0,70.0,93.0,76.0,42.0,281.0,161.0,41.0,26.0,26.0,5.0,38.0,13.0,232.0,39.0,21.0,11.0,64.0,41.0,249.0,3.0,9.0,25.0,5.0,7.0,11.0,17.0,21.0,8.0,0.0,11.0,58.0,5.0,74.0,5.0,0.0,6.0,1.0,10.0,10.0,129.0,4.0,8.0,2.0,6.0,5.0,0.0,7.0,2.0,1.0,135.0,11.0,0.0,10.0,0.0,0.0,2.0,12.0,2.0,13.0,1.0,2.0,0.0,6.0,22.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,908.0,351.0,394.0,172.0,83.0,116.0,54.0,230.0,83.0,82.0,114.0,37.0,55.0,16.0,69.0,28.0,294.0,18.0,10.0,1280.0,37.0,19.0,26.0,22.0,1616.0,25.0,19.0,3.0,29.0,5.0,13.0,5.0,4.0,140.0,12.0,133.0,14.0,2.0,15.0,0.0,21.0,46.0,32.0,47.0,11.0,10.0,0.0,5.0,18.0,0.0,82.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,66.0,0.0,2.0,7.0,0.0,34.0,0.0,2.0,7.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,1739.0,112.0,211.0,257.0,668.0,186.0,238.0,700.0,59.0,33.0,50.0,99.0,48.0,41.0,122.0,1639.0,46.0,149.0,46.0,61.0,15.0,188.0,28.0,51.0,33.0,22.0,12.0,37.0,13.0,10.0,37.0,9.0,46.0,104.0,10.0,3.0,3.0,5.0,1.0,1.0,14.0,42.0,8.0,7.0,44.0,43.0,4.0,4.0,43.0,5.0,21.0,15.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,567.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,62.0,0.0,12.0,4.0,13.0,4.0,14.0,1.0,0.0,0.0,4.0,0.0,31.0,0.0,7.0,85.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,946.0,169.0,259.0,93.0,111.0,213.0,180.0,82.0,838.0,95.0,49.0,68.0,104.0,71.0,2880.0,84.0,143.0,32.0,70.0,22.0,8.0,83.0,6.0,11.0,82.0,54.0,39.0,120.0,8.0,12.0,640.0,32.0,4.0,129.0,299.0,18.0,8.0,21.0,0.0,3.0,13.0,295.0,15.0,0.0,20.0,35.0,7.0,3.0,72.0,0.0,634.0,12.0,91.0,0.0,4.0,20.0,13.0,0.0,1.0,15.0,3.0,2.0,5.0,2.0,1.0,0.0,3.0,13.0,64.0,32.0,1.0,10.0,0.0,4.0,0.0,0.0,16.0,29.0,17.0,8.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,999.0,225.0,2263.0,283.0,318.0,291.0,311.0,536.0,86.0,67.0,19.0,427.0,259.0,212.0,18.0,509.0,453.0,327.0,25.0,61.0,63.0,80.0,51.0,99.0,66.0,475.0,21.0,17.0,1.0,40.0,12.0,222.0,92.0,4.0,14.0,8.0,1.0,5.0,1.0,1.0,16.0,1.0,60.0,4.0,2.0,26.0,0.0,6.0,226.0,6.0,30.0,50.0,10.0,7.0,2.0,14.0,14.0,0.0,1.0,3.0,1.0,0.0,12.0,0.0,7.0,51.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,582.0,389.0,119.0,242.0,114.0,115.0,267.0,60.0,44.0,80.0,26.0,82.0,64.0,65.0,208.0,25.0,153.0,56.0,76.0,66.0,15.0,167.0,83.0,91.0,47.0,28.0,11.0,19.0,11.0,66.0,34.0,62.0,48.0,18.0,62.0,7.0,0.0,7.0,5.0,7.0,135.0,45.0,33.0,3.0,4.0,14.0,0.0,5.0,67.0,37.0,5.0,17.0,0.0,59.0,83.0,2.0,8.0,4.0,3.0,16.0,8.0,0.0,5.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,80.0,0.0,9.0,9.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,923.0,295.0,327.0,110.0,545.0,99.0,83.0,835.0,370.0,12.0,207.0,234.0,66.0,48.0,41.0,233.0,31.0,72.0,11.0,620.0,11.0,75.0,54.0,8.0,140.0,72.0,182.0,9.0,43.0,16.0,14.0,6.0,12.0,5.0,86.0,3.0,14.0,35.0,10.0,0.0,3.0,593.0,40.0,6.0,16.0,12.0,25.0,25.0,48.0,31.0,12.0,582.0,9.0,8.0,6.0,10.0,3.0,0.0,1.0,9.0,41.0,19.0,8.0,0.0,12.0,8.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,15.0,3.0,0.0,6.0,276.0,2.0,7.0,2.0,17.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,610.0,1396.0,747.0,133.0,52.0,37.0,128.0,293.0,210.0,132.0,86.0,104.0,28.0,32.0,43.0,60.0,86.0,226.0,11.0,76.0,4.0,11.0,13.0,7.0,64.0,191.0,16.0,8.0,3.0,22.0,18.0,50.0,0.0,40.0,18.0,1.0,39.0,5.0,47.0,3.0,38.0,35.0,106.0,4.0,9.0,11.0,1.0,17.0,33.0,1230.0,8.0,66.0,2.0,0.0,16.0,1.0,3.0,1.0,0.0,1227.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2.0,1.0,17.0,13.0,21.0,0.0,0.0,31.0,6.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,829.0,489.0,415.0,66.0,152.0,134.0,261.0,35.0,66.0,131.0,19.0,157.0,130.0,17.0,148.0,22.0,31.0,29.0,12.0,53.0,12.0,10.0,11.0,8.0,25.0,27.0,32.0,20.0,28.0,9.0,6.0,42.0,1.0,2.0,16.0,0.0,20.0,16.0,7.0,0.0,9.0,1.0,59.0,0.0,14.0,41.0,244.0,41.0,44.0,32.0,1.0,20.0,4.0,3.0,0.0,17.0,2.0,0.0,0.0,43.0,0.0,244.0,2.0,0.0,1.0,3.0,4.0,0.0,11.0,67.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,1294.0,1243.0,228.0,169.0,151.0,145.0,908.0,161.0,147.0,23.0,166.0,442.0,72.0,5.0,142.0,62.0,70.0,803.0,7.0,66.0,30.0,65.0,32.0,24.0,74.0,102.0,32.0,62.0,63.0,8.0,28.0,79.0,14.0,13.0,38.0,51.0,18.0,6.0,30.0,4.0,13.0,87.0,72.0,3.0,1.0,11.0,5.0,35.0,5.0,5.0,45.0,28.0,33.0,3.0,24.0,1.0,9.0,6.0,8.0,41.0,11.0,3.0,1.0,4.0,6.0,4.0,17.0,2.0,0.0,0.0,8.0,0.0,3.0,12.0,2.0,0.0,15.0,5.0,7.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,325.0,333.0,140.0,152.0,232.0,77.0,328.0,168.0,93.0,75.0,69.0,143.0,35.0,114.0,19.0,100.0,30.0,82.0,10.0,66.0,16.0,141.0,19.0,5.0,57.0,28.0,25.0,38.0,97.0,14.0,7.0,47.0,4.0,3.0,185.0,4.0,2.0,82.0,0.0,75.0,51.0,37.0,93.0,0.0,165.0,26.0,11.0,94.0,147.0,3.0,26.0,13.0,5.0,5.0,5.0,4.0,16.0,19.0,0.0,11.0,13.0,9.0,0.0,0.0,1.0,0.0,8.0,14.0,1.0,26.0,2.0,0.0,9.0,9.0,127.0,0.0,5.0,5.0,3.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,482.0,342.0,143.0,224.0,161.0,132.0,303.0,28.0,78.0,75.0,51.0,202.0,59.0,22.0,20.0,60.0,66.0,139.0,22.0,121.0,6.0,82.0,55.0,41.0,67.0,44.0,16.0,43.0,50.0,35.0,19.0,118.0,1.0,6.0,27.0,8.0,64.0,4.0,5.0,3.0,17.0,2.0,71.0,7.0,37.0,9.0,24.0,13.0,25.0,12.0,9.0,14.0,1.0,1.0,10.0,2.0,40.0,14.0,1.0,6.0,2.0,22.0,0.0,0.0,9.0,2.0,0.0,9.0,0.0,2.0,36.0,0.0,13.0,8.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
